"","D3.NONE.1","D3.NONE.2","D3.NONE.3","D7.NONE.1","D7.NONE.2","D7.NONE.3","D11.NONE.1","D11.NONE.2","D11.NONE.3","D3.1.1","D3.1.2","D3.1.3","D7.0.1.1","D7.0.1.2","D7.0.1.3","D7.1.1","D7.1.2","D7.1.3","D7.10.1","D7.10.2","D7.10.3","D11.1.1","D11.1.2","D11.1.3"
"VWA5A",3.8844930484053,4.46012621407136,4.58609743189415,4.77951194248068,4.87968941144901,5.1852881536098,4.82057945687523,5.41268097147629,5.73689456452725,5.47818032002026,5.45547928294057,5.8899127271625,5.00510347228359,5.43284564730196,5.15764163807435,5.98292181147584,6.46931357395088,6.10416936933797,5.3922748118895,5.86417834777797,6.62645698340478,6.9516933758099,8.23941618030774,7.67185159760799
"SAMD12",7.3940427890948,7.33269953014074,7.74769384047026,7.35119161617518,8.41010439199577,7.56442383347775,7.09108613400546,7.10719600930075,7.49800574730638,4.45081903758143,4.74673898116855,4.28833989003746,4.1686056069853,4.18418454795761,4.81001374233047,5.20930633517416,4.71232368152184,3.93793503333449,4.22064489629323,5.05204858095818,4.63799970623649,3.38840509851924,4.73322941384928,4.41172542693405
"HACD4",9.94436160318376,10.4159701078657,10.5360957686798,10.2367967503605,11.0374490470654,11.0448948914848,10.3204263552971,10.6249929348219,10.7359587482204,8.86516032792489,8.93918476284068,9.00001959221319,8.21456774481428,8.12481943383004,9.10355338801166,8.32186331744232,8.66609147228255,8.96523623048723,7.09157885417246,7.97880686002045,8.68071314638983,7.03938581782725,8.99257215415876,8.96907522841416
"LRP5",8.58535273544403,8.05510664972731,7.59444031159616,8.76833949071651,7.88330127472044,7.974367622478,8.80191263590992,8.27149720970688,8.37040937867013,9.82021718298681,9.28824636841157,8.56030317568368,9.54230352627517,9.19120463735421,8.8024671827557,9.77831402436814,9.71552901782422,8.89272992890166,9.76000807613449,9.05917589093597,9.08878451495381,9.83158976743632,8.55266367712444,9.007343811248
"CTXN1",7.49534843354627,6.83406310742904,6.64740600481878,7.79823326426135,6.49109231385773,6.87748660702778,7.45327052307471,6.62587184382909,7.06203562947485,8.55353753730344,8.61991718097608,7.34234078796771,9.0125868128726,8.8100582751033,7.85661502699993,8.73897489331559,8.91116541172565,7.82216935224664,8.2792166208878,7.73357183642503,7.58902550652397,8.35067614338781,7.42509589728607,7.58738217612528
"LRPAP1",8.97589720925937,9.15920198210811,9.03441900681574,9.71794245875277,9.35608379589737,9.3276075706967,9.67890803657816,9.47859005265882,9.45224578148604,11.1109868020116,11.281107751065,10.924693477682,11.1489376526621,10.8318034258056,11.1006325171116,11.313266703609,11.4931511842453,10.7773876805673,11.1680146197433,10.83782746402,11.5350693804062,11.5939351748754,11.6862044260651,11.6190644302456
"LSAMP",4.46760785121547,4.53764611094648,4.59282620370404,4.39735594181609,4.39200899547277,4.48064397441656,4.59384749256452,4.478346032675,4.64829641442229,5.20002527182102,5.95748531539611,5.80955852928058,5.91973568033099,5.73119360622403,5.75722198016597,5.73334971690767,6.06029628702405,5.40940045148194,6.50610045371328,5.82582325736001,6.52912870404008,5.32841833123725,6.61260480910968,6.30984218682538
"LTBP1",7.50452191634605,7.79992131365496,8.25727940353161,7.72107880568879,8.61988860001227,7.89262808281492,7.69877209996912,8.25006751568067,8.53522988975289,11.0202963190369,11.1556201904282,11.8294663609003,10.4820257761296,9.8307633976753,11.0100698959991,10.7230953076846,10.7136315854839,11.1143953358976,10.5496628804205,11.0441267584251,11.782846890813,10.0425020055169,11.5363465151897,11.6001735627196
"TM4SF1",9.53837199976024,10.0237392670362,9.76468949881147,9.2568568223511,10.2723304157929,8.57918803160241,7.70155471363076,8.46254004568627,8.64182758918697,12.817429477611,12.9625671798524,13.1114164881401,11.7677204116164,11.2741373392703,11.6035136875192,11.9275599509529,12.1519963922504,11.8904448462179,11.7201837539635,12.5174697820509,12.8264678378887,11.555132856813,12.8736098312563,12.6111358540577
"MAD2L1",5.6760175721575,6.71052542403701,6.15826069326605,5.53002957537506,6.58531303930776,5.53328204791158,4.8016194457739,5.72775908251265,5.40346528899784,4.72910976430491,4.09376687138713,3.72575733848814,4.17864076426479,4.19853380682911,5.0410612749262,4.47125152145264,5.28321811899805,4.57791997984896,4.32202916611947,3.96804645854451,4.67876809525887,4.31575045540831,4.30507205194407,4.19347147713308
"SMAD3",9.46656421251853,9.5834330005658,9.33637051923273,10.1285350117488,10.1007407400052,10.0655134339725,10.4682833353523,10.0417754351971,10.1969631461209,8.64543781843682,8.52372842488866,7.92739469061325,8.21803023179745,8.09584245274173,8.32316372205884,7.8801127591125,8.21851584834144,8.11099485134416,7.61882856986993,7.37104792723925,8.09201488504734,7.53561879800522,7.94672981884242,8.0526943269737
"SMAD6",6.03190568252443,5.68769217761112,5.50903341145623,6.87437529517767,5.81909403382086,6.30442836657713,7.25796408659951,7.03043475899516,6.88986948613685,6.28191830144362,6.5546723743037,6.13975617911,6.44287789006735,6.59469304180285,6.58835950385897,5.93338125359122,6.54423371275356,5.61578380087226,6.78354484414977,6.31007478542045,6.47803155492361,5.14892393357977,6.38726593628283,6.34038998365775
"SMAD9",8.37617227441985,8.34288971374887,8.19358333242932,8.40095177504004,8.31391439670311,8.66936726621168,8.60889861099379,8.61814445611854,8.80509538311769,9.62807985462183,9.78787326179664,9.69503094348143,9.61112611740967,9.14792219256191,9.22801259452189,9.09493106715335,9.21223560827463,9.36643582838985,9.33479014287052,9.49968074645169,10.040882219758,9.52505416898343,10.0491679346024,9.85542798402991
"MAOA",4.07247575347309,4.47447175116974,4.16040281469041,4.5704051603013,3.53843069326475,4.6883971017509,4.72633376629489,4.09877873943455,4.28259769683191,5.50082514539035,5.3052597871189,5.76384171049997,6.74719260467048,6.39062357789775,6.43789625863666,6.42934645472274,6.96360737671008,7.32833739840449,7.58447935940025,8.12702836283792,8.18796112922625,7.63874405365898,8.78203866914127,8.69155596138712
"MAOB",3.90243794707218,4.18571572211415,4.38617383847793,4.54331281363065,4.47391003382007,4.09930942147103,4.65106970469887,4.04953092706832,4.22354352444369,4.93044504156828,5.27926049360166,4.78897675556985,6.07954286907154,6.09977445334313,5.76751200222896,6.0272171855231,6.27871194229516,5.95664781571776,7.07284036669714,7.65546014589161,7.66356022414794,6.60959330102166,8.03026718107538,7.81141300503887
"MAP2",4.83275039181053,4.70207030248464,4.65710308359247,4.61208999900317,4.6114640672416,4.41682319593565,3.79662443401482,4.64666373290065,4.83341073279153,6.21963678317675,6.35844262817584,6.66876641277884,5.42465412999907,5.35570540323825,5.44519351066673,5.36315603920484,6.22544789609813,5.99794518422087,6.70655331314819,6.30513189821685,6.96178469299808,7.18361101893169,7.12667267227701,6.44156192246624
"MCC",5.25802273421188,6.34901355944754,6.03025075461804,5.59791064929808,6.10683910200877,6.37375992142907,6.14033632440473,6.43996553559863,6.22255765357636,8.31879688231369,8.3280799073936,8.72863422815257,8.45498863303238,8.25658466204976,8.50007513417033,8.19336126610981,8.50559116293939,8.21701516254892,8.21979410508894,8.27287960743442,8.86228667328503,8.54360156349636,9.14756877291955,8.67606303725354
"MCM2",7.5053397147212,7.78335072222429,7.37650640805659,7.73390727107275,7.37926199120784,7.47771528435697,7.28499919237866,7.22731167981659,7.25431977522111,6.61448910775354,6.5140355525847,6.23248083278415,6.67375081693711,6.55202028657589,6.6918761057185,6.97846943128762,6.44689973654102,6.23116292172388,6.73896267038802,6.34213859290996,6.41779104445111,6.74122698250903,6.53793538741684,6.55702226138071
"MCM3",6.89454131151936,7.43223630166597,7.20892759159919,6.19908039536799,7.13843430379808,7.20489395566629,6.4908412776984,7.30503483922297,6.95449392212897,4.97988988287802,4.85985651142193,5.207079524847,5.14913145683158,4.8707587823034,6.15928615798423,5.69830960992706,5.87323953761762,5.26819035545209,4.43480563805578,5.37072650001276,5.43895537308584,3.46515850067101,5.5256894834291,5.37294975340723
"MCM4",8.28428888426186,8.20133843461005,8.1931871038449,7.84085643227927,8.12526516055888,7.93969603480625,7.69006393135828,7.74670047557552,7.29745456742335,5.98596949629567,6.19757268247803,6.35436160366795,6.54951225959643,6.41810146541144,7.10368092130996,6.84841339824848,7.08559623797136,6.86880645652122,6.99824101016191,6.16320920264572,6.45297907460574,7.25384492479911,6.56560628325583,6.39741362653622
"MCM5",8.34489794638258,8.79891279639736,8.37764714406946,7.64206959303219,8.11537386488982,7.79068344563191,7.69178090617456,7.88185626662877,7.6495053801097,5.83664604094001,6.33875856891075,5.99613671923177,6.23962281786233,6.23198654678202,6.62249364133988,6.70592183534696,6.62395865600656,5.95907700650047,6.23558916885185,5.88363768003088,5.97626427942913,6.40328622539905,5.8374764080458,5.72040043812958
"MCM6",6.15829105205209,6.30325338818689,6.5890437905147,4.84374932204039,6.33986706225923,6.22092260079504,5.54501020901734,6.22454522520898,6.04001036713421,3.86332030102003,4.58374403247719,4.16287508897676,3.37824083277457,3.78320367558044,5.22075362135853,3.62346812601148,4.73628785691664,4.47005480126694,3.46285590628419,4.01441077220293,4.19866474688255,3.22649710959363,4.46968384573575,4.58465236486996
"MCM7",8.64866499601151,8.87886338007052,8.56109486198215,8.52569392578332,8.63762341991678,8.57210064501334,8.4373383972912,8.8105810522468,8.63287217459372,6.45026970060962,6.56399325962113,6.46086708955912,6.56935062929302,6.62449226877237,7.81242312344486,7.06897000208152,7.215006688469,7.11857948963094,5.7719202967105,6.34977897128152,6.36925013385557,6.73034649996618,6.4843132201487,6.71445039077035
"DNAJB9",7.76604161083767,7.95397079610281,7.70096810652716,6.72551649752736,8.12489309302569,8.30900223349426,8.51336550757711,8.51357535043539,8.69199161254309,8.64277319772753,8.86897824375759,9.04972643050748,8.80086180973333,8.55185840357442,8.90722233680115,8.57637104028344,8.65220804889118,9.14340486490896,8.27281252845757,9.00668164660103,9.35207114076877,7.14599428119929,9.32651715090439,9.1662463696108
"ME2",7.81766031288787,8.45388821850112,8.49190162340688,7.29921115746657,8.52648422079969,8.32721225115958,7.54963825785416,8.40673067873425,8.32688832285969,7.09187713684827,6.92503128431837,7.49824319683252,7.01863794606626,5.74888647000205,7.57115953486734,6.8050633448146,6.62937595115414,7.63671706770324,6.08782482846586,7.27802612645311,7.59794575644232,6.33778668350473,7.47057774757341,7.33590867890005
"MEIS1",8.30081434711141,8.7214712851251,8.93319577188209,8.08780771456679,9.18507681933887,9.21579028732031,8.93303847929891,9.3161050778076,9.15470033573899,9.77181860145475,9.54864229982603,9.97941235311674,8.98848730799097,8.56854613878012,9.10962169072605,8.37223953758129,8.40106191548505,9.00275613705928,8.45375998267769,8.89004020649785,9.57269653740501,7.78774353072852,9.45632800855178,9.2628939761373
"MAP3K5",7.76385669898027,7.62557642437211,7.62647396153627,8.4568887961968,8.10468083401046,7.87119603879783,8.08078482856473,7.95269543412352,8.3823394963883,9.93852477670794,9.82303890733368,9.71040360362845,9.38111516631937,9.109029706341,9.01499602366382,9.37938523414874,9.37522717273696,9.4621126371885,9.74273908247796,9.43038843047464,10.0070063077488,9.70235725582549,9.69501385397443,9.61394909860715
"MEST",9.45631921606895,9.20193516418,8.9252594385912,9.97560929990123,9.93904638617591,10.4946235034529,10.7758128203106,10.8495873446229,10.5823897948291,8.9054270089282,8.96246996529176,8.10929797821342,10.0012903014305,9.588975968022,10.4897290658839,9.17604312193228,9.30593241926524,8.73254823447586,7.42314236434251,7.10340316001103,7.79991551652432,8.41307616272519,9.38131203399153,9.84720689024226
"MET",7.22612869202501,7.25157357124031,7.45355545947563,5.52296602290905,6.79344454445084,6.07778040364305,5.69242375343305,5.43291418418065,5.29986726112861,6.33320970862617,6.13021607441326,6.373026559719,6.37054099674372,5.96789363186662,7.66332969384228,7.17294849638833,7.06397253355107,7.77779506476287,6.18713223818495,6.90173383852586,7.42111759282243,6.08579715901354,6.64545058158655,7.19706813892473
"MFAP2",6.67721263305232,6.59804497824388,6.59309215630633,6.98914758767367,6.67977472168937,7.03289566568797,7.62692680230656,7.63758195671114,7.38842008233709,8.11090105008465,8.0856133409252,7.98788159518299,8.84697155291591,8.62386994426861,8.79833758580935,8.89288294511882,9.10354955907624,8.27395583920524,8.58137774755757,8.01427341370614,8.3363151322715,8.39340373883674,8.40951009987151,8.44179152541474
"MGAT5",9.90073289160626,10.1452587570204,10.2035403534794,9.82426550766498,10.397159680029,9.82674664846153,9.4485007999296,9.60054552700496,9.79484404956682,8.27415909803836,8.20197401931749,8.50007908954417,8.97758420405903,8.62948285658585,9.61914927328311,9.28693053364453,9.5463498832065,8.53341241008101,8.44939254750592,8.34625771722124,8.5192063224654,6.69542813919943,8.969508897237,8.85926781324767
"KITLG",5.07333517594345,6.12695150051208,6.25887292208873,5.77242545466006,7.21360908474528,7.52278539820171,7.15852268457103,7.91307601355693,8.1214724572943,8.03492695596444,8.57539658070356,8.91639289498592,7.88635877932291,7.65340112235531,8.62563369251983,7.17669290478638,7.38652382553633,8.52063665198284,7.82263990029544,8.71160547782905,9.23380286285435,5.30796777355066,8.96631372256137,8.96525305337963
"MGP",2.65005800848505,2.81431172382077,2.87530011692199,3.27956074549442,3.18995456381308,3.15523005941328,3.20602964713114,3.4115602550343,2.79189963659664,5.25323422146441,4.79780621125626,5.49072954292849,6.25785636598198,6.38682095418905,6.09249699365906,4.54099281464862,5.01962535863718,5.25361735486298,4.60035258491128,6.20212369514884,5.68623346353954,5.82576492640999,5.74434704524094,6.01125225689133
"MGST1",10.9154595478905,10.8991910670525,11.261428004865,10.2669006498366,10.787055007039,10.4855915566365,9.97912653401936,10.2912325797327,10.0064576872771,12.3154795431421,12.1848832432589,12.2587511985583,11.5420821160194,10.9075651456401,11.6748769818855,11.5708816908834,11.4597140171565,11.7002545970912,11.4297960068245,11.5975079412981,12.2534492436673,11.2730759802097,12.0010327276578,11.942221543095
"ASAH1",8.21319395562068,8.38046447115631,8.44106536967712,7.67304466814725,8.92614052983691,9.08506711812203,8.76747454362453,9.01324375659466,9.05947372672242,10.1303077732654,9.84935150313458,10.0299007608397,9.43893004509873,8.57487838561036,9.90942200230312,9.59156334096827,9.71758498931801,9.86858114326476,9.74990998271953,10.0824212476295,10.3903943033166,9.1657861205132,10.3032681489098,10.1278497613566
"MITF",6.70329272757978,6.83420977886569,6.81079272899971,6.71006322218077,7.25488189139534,7.3192883338422,7.55119609960494,7.34910840312164,7.60592778812414,7.8461386097169,7.9348655656644,7.70110872831872,7.52341464335248,6.40324353749643,7.28990694557178,7.0046179776745,7.08430888217816,7.26537761162638,6.72556292476527,7.09049509096099,7.72404763192541,6.83013825493456,7.34728773285165,7.42967452957624
"MKI67",9.15395604055042,9.2767715994528,9.82026199110601,8.91123242308369,9.33101665365224,9.09010022658071,8.70999525321522,8.76564023358296,8.83830402513078,5.5279531974096,5.22591532279341,5.11120041797464,6.11296012325341,5.6127430838426,8.13952444942786,7.49752905906597,7.11042378992767,7.53247295668565,5.65032624158665,5.10825583903213,6.04094883013182,6.4170034661081,5.52291228694483,5.7346472768537
"MMP1",9.22643314939482,9.6806486034101,10.0338717964232,10.122526969935,11.1879622764143,9.03580501664355,8.43057042320911,9.14515301549092,9.31849897975456,5.91646137032434,5.91350576478759,7.54896349126735,8.5947064046863,8.08634597521124,8.28266824091644,9.5284010695723,9.33773525754746,8.67796133431182,7.94412699026101,8.80583386854285,8.80247252871063,6.58549439337179,8.59616814983606,7.96685373315493
"MMP3",4.92681315804374,5.3448116015503,5.97918592777536,6.81453314116231,7.45354835666479,4.87876439695738,5.74133123758477,5.92771748525305,6.30255862094248,6.46939731387351,6.7537889467664,7.33659255531815,7.92136272087133,7.6372104374001,7.04520633514888,9.7558075266396,9.9078961958814,8.41713819611373,7.82168816757921,8.65053191828122,8.16833718151883,7.82968408509604,9.26382928028694,8.37836253344786
"MMP7",3.53716662813611,3.48399681805466,3.05060751126176,3.09009237484392,3.92866912636326,3.32201105120174,3.70149512719859,3.03968457360539,3.42767229315922,5.28871721367384,5.77398598656241,6.20798276416786,5.78967333926336,5.43407450344798,6.32198104797045,6.93001901501884,7.06844654749399,6.20905265497984,5.02056287242803,5.30008754468596,5.95893702907175,4.55264864008648,7.62304093796239,7.08148295240762
"MMP10",4.84934381520552,5.34213801539664,5.32767287344213,5.60300260090986,6.46838251013415,5.81826938477947,4.7078756374002,5.8085274116208,5.57947188253171,6.52693919062607,6.67618302913748,6.97095754660396,10.0572117500686,9.54262664851464,9.91313767023259,10.9076524570772,10.8489872896504,9.84637282233616,9.57800510427006,10.1085773278706,9.95018450901581,7.5743020404083,10.237095911988,9.67568937997946
"MMP11",6.51398158283433,6.06829320586916,5.93151483225939,7.31409502400977,6.70264015955834,6.48146750975256,8.06405460827606,7.76747525082748,7.67607121088304,5.86221221140165,6.01304441560655,6.06867490351389,7.64219731340834,7.85736340432612,7.38231057516976,7.82527415187489,7.66240616081894,6.76625162870774,7.50019103034783,7.07136640756287,7.05169788858386,6.72147670294106,6.56955191644441,6.85365673111097
"CD200",7.55664220928825,7.50805943848955,7.27346373112772,7.09307580158257,7.70918519313564,7.97582596993738,7.95858729688542,8.69579874740597,8.50486250217558,5.88054959763599,6.56976257430513,5.74454428402628,5.86859397468757,5.79274896671006,6.39905938842479,5.08067232502891,5.61535263020978,5.45447936399969,4.53315914943111,4.9378281930306,5.47655538708848,5.35136826006193,5.18595002980176,5.46555209901951
"MRE11",6.52599822462697,7.13098181937452,7.02390432540843,5.66878435833765,7.27263014891873,6.7934034365929,6.21626547429689,6.81175649269253,6.75093715147854,4.93975470976941,5.63113100858189,6.08608652743023,5.42898826194803,5.13682117198133,6.01345630555224,5.27993822445937,5.74395812850591,5.9545036466226,4.74489300417858,5.84686166966917,5.56246222892413,4.37856726700039,6.05157044648517,5.99929922960452
"ASNS",9.11752128383761,9.6570492830341,9.71171579024569,6.26161750062811,7.67846884777545,9.47631844655021,8.40106231829181,9.58171601590058,9.19804020492919,5.30751050621634,5.69264210674511,6.90415226708835,5.62060324812603,5.50218500864103,6.55472096599733,5.15176366426748,5.96533751418009,6.46184247856756,4.74507104853958,6.25389356887967,6.32795203675563,4.51175607131142,6.42467934669998,6.78086801430515
"H2BC18",10.8592030393216,10.7391337172111,10.1989926614319,10.5426333492624,10.1568962885318,10.0012214107085,10.3751968590266,10.2552796927458,9.9183032460928,9.22591230097818,9.23553744124153,8.76591830625618,9.39277797081085,8.86990594011622,9.48352123336498,9.65011594163063,9.42369044671836,9.00465852671314,9.2108429678117,8.58016019543393,8.76483844878858,9.49453736939661,8.88565805724506,9.14155625214173
"MSH2",7.68750596814675,8.16149520697549,8.24984318642059,7.27174820431818,8.09732235980274,8.13884679133594,7.16540384266688,8.19551930461295,7.91427275276195,6.30825875639779,6.32852197962032,6.44172284674821,5.76511534607021,5.50597573779628,6.99457587057076,5.93467032397881,6.60291890751538,6.61428370749319,5.46455828725026,6.26776374263891,6.60194053109504,4.3740883631246,6.85967593499211,6.76785239472086
"TRIM6-TRIM34",5.77302889125778,6.35878554072506,6.41134500796155,5.39884075330759,6.83043209954136,6.16012480530377,5.56601150785177,6.29412437794849,6.27269706501029,5.1558484695286,5.19761668269182,5.05363426703198,4.95770663658524,4.72731348361991,5.84060506956189,5.16209151361712,4.63535324338961,4.75956042787813,4.54814910157691,4.84328765743518,4.68916761651782,5.68070159402274,4.96873578865119,5.49207661887195
"MTHFD1",9.1025645479982,9.31208038517408,9.39098582807935,8.7665659583541,9.23013362218816,8.92394068210426,8.38649233551831,8.78999220217053,8.63574741268134,8.14709290141917,8.05855362102911,7.93037677373347,7.59225667805173,6.99097715628438,8.35521174823686,7.60199099749892,8.03568783029882,7.99000931731722,7.16840799205193,7.56333893722842,8.22996178836676,6.82545438609937,8.1399040685771,7.98072842955782
"MTM1",4.17837522166695,4.14091959162382,4.23026294938593,4.45019608828123,4.72677576878181,3.99890241649671,3.60917318139515,3.63093573934107,3.91155639216094,4.41189484978692,4.41503547581288,3.84414483956793,3.35425401987133,2.92413597317138,3.34671133882903,3.5754185684296,4.04535725373343,4.03411362604259,4.04480376244959,4.59191648553129,4.3764622548529,3.26929285128152,4.56557343480001,4.26018254764712
"MVD",8.13233551077863,8.04386812878288,7.85499089464817,8.37966882307732,7.64391837852807,7.10870401452949,7.1861927823603,6.43719842399669,6.77641731601499,8.19215932621822,8.27293591796391,8.46718655511705,7.47082596445992,7.27509840896903,7.42706437922926,7.29598384391674,7.1100304216549,7.01001949403384,7.38232634794926,6.62782946868922,7.11739286326294,8.12695321913717,7.06190444158869,6.79455134824264
"MVK",7.1333591324944,6.85715521436465,7.36994111074416,6.81434976987163,7.07454946330007,6.15533492117131,5.72069571035529,5.89463573086741,5.79934718940031,6.42099633467523,6.73954593286464,7.04892712782148,6.31019721517624,6.44592978733778,6.23915498672238,6.30369176777161,6.54992711175411,6.33188468076478,6.10426156412553,6.07117745473199,5.9588395346729,6.21218498799405,6.32047217992102,6.58559918965038
"MYBL1",6.17630297166679,6.43932062737772,6.4248865103275,4.44916187309864,5.74322659772372,5.20236249694101,4.11482635948534,5.16993000454806,4.52021300181969,3.32788091664408,3.82696381164628,3.16823589127274,3.60198505175116,2.96499940221857,4.10921873726394,4.01390657269184,4.72329801585776,3.83912312863605,3.24705270576669,4.25102188530668,4.12736071764192,3.33756280522644,5.31814788599341,4.20106426889159
"MYBL2",7.50089222035606,7.7543836631348,7.3286575393318,6.78220120879298,6.77342865020487,7.04083168721977,7.0629094313763,6.94978614354878,6.43157266009722,5.02346142335953,4.70617308171454,4.2281607966786,5.03574502097134,5.31831646267432,6.31510108906115,5.92198478413497,5.86584830211656,6.09064648029319,4.82120280072346,4.76935992297789,5.18274378789208,4.48503313718817,4.31245480879236,4.62199516982829
"MYH9",11.2448108305783,11.1115448347206,11.2060832392767,10.9163018314924,10.6658810224628,10.8453513090538,11.0382377025511,10.739300302367,10.8271572493109,10.2752639655196,9.84796109187144,10.0097502502923,10.2260980411817,9.95598604354033,10.4603680465317,10.5008352662217,10.4877951933368,9.97674388769413,9.99212483560797,9.49937898681616,10.1689692361439,9.8277120986144,9.8580914772767,10.0252236093041
"MYLK",10.3756256525472,10.3271368448356,10.4066378172964,10.2820421770698,10.6712608757956,10.5896082953701,10.4285719486729,10.5008542310429,10.631362534292,7.78888554805355,7.5893327473554,7.84816934511903,7.49831565742046,6.70441887954523,8.03897278508953,7.76224398475518,7.59524511744102,7.80760872040372,6.77212519501213,7.06017539186217,7.46569063090191,6.46784888679407,7.46781261078961,7.46850158790524
"MYO1D",8.61728851339011,8.58381765137656,9.07880398459929,7.33127381354588,8.44182137067772,8.04237405803813,7.87441322204093,8.04416407421006,8.10350465763864,6.85981668956329,6.50087270352957,7.17355568215474,7.58920435932843,7.08787700073269,7.69034206218673,7.08169476956379,7.81727775309189,7.398972341462,7.00398617936784,7.16304908303863,7.62910101496124,4.08569725977883,7.79540028798597,7.53376741440793
"MYO10",7.6423094022129,7.85868072470885,7.84059866529599,8.26178644067753,8.65817453978722,8.79471038685624,9.03453245260611,9.3484632461226,9.61156767651608,9.50603203586799,9.58851906059543,10.0039552317815,9.55233937122393,9.21586017109876,9.91683190712862,9.65288008073756,9.51099438110689,9.50025075742004,9.20324355469509,9.27422283056951,9.77921292883795,8.21717552088256,9.62207432615749,9.51426257725551
"PPP1R12B",6.95026269777259,7.30352838952078,7.14273155145063,7.20550555979253,7.4254112533767,7.16617964735263,7.79851378533436,7.73882991193896,8.09247953042366,5.29043930010967,5.83824737964038,5.53075201709494,5.72264514151696,5.49927175976228,6.00515074100199,5.12524375362877,5.85821186542656,5.18820391590582,5.64798178325872,5.80496760451699,5.56459703967709,4.70823335640383,5.35218949476774,5.04381495458061
"NBL1",7.03816012147258,6.6303880928126,6.57277810527384,7.31940530522504,6.97004949821818,7.17201498970179,8.09556552530013,7.41610121689314,7.75205218736123,8.29407814540235,8.52172773426577,8.40367045634273,8.95815628438402,9.08723147491427,8.64214425237349,9.43629176490412,9.34306727910174,8.47431726501796,8.94013001533071,8.39617771085233,8.80502159066334,9.44191627063036,9.3744569074948,9.32104950352059
"NCAM2",7.02169324474615,7.24269728663547,7.56592688607588,6.27039439225344,7.88094937443021,8.49869341306539,7.50010640642027,8.24627503745081,8.25547727574571,6.13755191805937,5.60696218600702,6.00559031883822,4.85716493607315,4.94649153882607,6.29480530960512,4.86004813662962,5.27071887779354,5.40902264594184,4.05527748793847,4.98908321494466,5.04390623409012,4.44793176518502,6.31367657407575,5.98980115520777
"NEDD4",6.81081049444094,6.88447636156569,6.84425708193985,5.71241003537031,6.57852172165673,6.09595109092214,5.91871643670144,6.49105427797914,6.3342024220638,5.59321584318095,5.20000189859909,6.08704168846384,4.66301665152924,5.01990602190023,6.06160290717705,5.13763027127221,5.1875967769447,6.02606865971237,6.15901589597886,5.24089863922388,5.83945933404592,4.50633202375293,5.92112815602032,6.28299696434078
"NEK2",5.65168871373455,6.93933652239277,7.19337009035636,5.75327260817447,6.9811354618059,6.08446763601565,5.1248491565611,5.77591956877192,5.81219239248098,4.04927388952088,4.64047765348854,4.25809681296316,4.03202013537705,4.38546301640295,5.07893830762083,4.65017282850155,5.3731389356117,5.03793514315106,4.57342656505828,3.49404554105995,3.84445223668935,4.84722398612447,4.1554262178955,4.12152040298106
"NFIL3",7.09932308899924,7.67795579216716,7.76497132535602,6.70879195997256,7.69414515897027,7.85920290436049,7.54045323318584,8.11998177105555,7.94470672153328,8.45812881573485,8.72824213512193,9.0702393164189,7.38274268222803,7.31466202533386,7.48155058206196,6.91695986844502,7.45629878612686,7.88762200897515,7.49859579367128,8.11196531523039,8.77377507892165,6.74021003827388,8.62670538283464,8.49610395054971
"ATP1B1",8.75501123958982,8.90543336144833,8.94769863371738,7.65611297509894,8.63117353175662,8.25696147423596,7.92459005214334,8.25800234234011,8.34693607630138,7.19414495466227,7.43939107719604,7.12934574775007,7.01173938636918,6.79665338534966,7.44743034062494,6.94288187670349,7.38200842808276,6.98339461087762,6.20777240826448,6.80267006766189,7.05446439056639,6.64009791287751,7.38850487049621,7.16905126754537
"NID1",10.6257838463462,10.4761772837037,10.6383394017946,10.8270700604516,10.5477938780184,11.2830754830531,11.7066160848906,11.5287955798253,11.7181571968954,11.691706313516,11.7616868528964,11.8005883953272,11.8046922067016,11.4947176685134,12.0165480391862,11.9111494730277,11.9849022641018,11.5139267122803,11.4822876021614,11.2708349654234,11.9647817241618,11.9101109345172,12.0756539071052,12.1130625174931
"PNP",7.0535380199207,7.71503917336348,7.5275860197799,5.81455647096987,6.99199219265063,5.62099184166895,5.90709083196357,6.23061664322041,6.01606684568128,6.25621213578716,6.8537834805743,6.84206110584907,6.84599764308835,6.72043829998236,6.97186784491961,6.8175675169066,6.96202953597075,7.09522999474244,6.25642201129534,6.94644865068869,7.07567485737555,5.74029922421409,7.34247704360604,7.39131880625278
"NPR3",5.51931181943668,5.81833797455029,5.38539349852134,4.66077288280948,4.8255773858988,4.99965724889257,4.92328478328456,4.78614360484588,5.14455193486537,8.1893067416785,8.60136241119666,8.7698271914382,6.69120764323312,5.96174189369362,6.34354531755979,6.48957995485917,6.74395137722175,7.63065881065891,8.01829858834126,8.64025708654141,9.04443225139688,5.90785006993805,7.48327167552902,7.3522863014474
"NPTX1",8.32904792438543,8.15122171762951,8.50885736362179,9.34403789858657,8.98450736842438,8.6382176301375,9.24597906689664,8.90406925886787,9.08935578925439,9.48189877434184,9.43474315801107,9.93192263958608,9.48168262218829,9.1162014447973,9.68225330351928,9.49021464113509,9.23523771169918,8.66472559288729,9.57136946041637,9.17653597855609,9.69010094198403,10.1538417566935,9.90789534714195,10.0814038356829
